Timestamp,Service Type,Channel,Revenue,Ad Spend,Conversions,Customer Type,Category,transaction_datetime,amount,order_id,customer_id,_items_list,date,hour,dayofweek,first_purchase,cohort_month,order_month
2023-02-18 17:00:00,Product,Google Ads,25.76,11.47,2,Returning,Discounted,,25.76,485,Returning,[],,,,,,
2023-01-18 12:00:00,Product,Google Ads,175.04,1.54,2,Returning,Premium,,175.04,486,Returning,[],,,,,,
2023-08-01 13:00:00,Product,Google Ads,144.9,16.01,0,New,Premium,,144.9,487,New,[],,,,,,
2023-11-10 15:00:00,Service,In-Store,180.76,0.0,0,New,Premium,,180.76,488,New,[],,,,,,
2023-12-04 19:00:00,Product,Facebook,94.1,14.53,2,Returning,Premium,,94.1,489,Returning,[],,,,,,
2023-10-25 17:00:00,Product,Online,113.96,0.0,0,New,Basic,,113.96,490,New,[],,,,,,
2023-01-02 19:00:00,Service,Google Ads,54.85,19.91,3,New,Premium,,54.85,491,New,[],,,,,,
2023-01-06 12:00:00,Product,Facebook,20.56,5.23,3,Returning,Discounted,,20.56,492,Returning,[],,,,,,
2023-06-02 18:00:00,Product,Facebook,38.16,1.57,2,Returning,Discounted,,38.16,493,Returning,[],,,,,,
2023-02-03 08:00:00,Service,In-Store,150.22,0.0,0,New,Discounted,,150.22,494,New,[],,,,,,
2023-09-16 19:00:00,Product,Google Ads,193.27,9.54,1,Returning,Basic,,193.27,495,Returning,[],,,,,,
2023-03-31 13:00:00,Service,Instagram,130.55,4.5,3,Returning,Premium,,130.55,496,Returning,[],,,,,,
2023-09-21 07:00:00,Product,Facebook,165.05,9.42,2,Returning,Basic,,165.05,497,Returning,[],,,,,,
2023-11-27 15:00:00,Service,Online,178.89,0.0,0,Returning,Basic,,178.89,498,Returning,[],,,,,,
2023-08-18 20:00:00,Service,Instagram,108.17,15.74,2,Returning,Premium,,108.17,499,Returning,[],,,,,,
2023-11-27 15:00:00,Service,In-Store,44.15,0.0,0,Returning,Basic,,44.15,500,Returning,[],,,,,,
2023-02-11 21:00:00,Service,Instagram,129.18,12.28,0,Returning,Basic,,129.18,501,Returning,[],,,,,,
2023-05-07 18:00:00,Service,In-Store,55.51,0.0,0,New,Discounted,,55.51,502,New,[],,,,,,
2023-03-09 09:00:00,Product,Google Ads,137.24,13.13,2,Returning,Premium,,137.24,503,Returning,[],,,,,,
2023-07-23 15:00:00,Product,In-Store,49.91,0.0,0,New,Basic,,49.91,504,New,[],,,,,,
2023-11-20 13:00:00,Product,Google Ads,156.46,0.49,2,New,Premium,,156.46,505,New,[],,,,,,
2023-06-09 19:00:00,Product,Instagram,152.54,11.71,2,New,Premium,,152.54,506,New,[],,,,,,
2023-07-02 15:00:00,Service,Online,25.05,0.0,0,New,Discounted,,25.05,507,New,[],,,,,,
2023-11-21 16:00:00,Product,Instagram,110.78,18.7,2,Returning,Basic,,110.78,508,Returning,[],,,,,,
2023-11-27 12:00:00,Service,Instagram,163.02,10.42,0,Returning,Basic,,163.02,509,Returning,[],,,,,,
2023-08-15 09:00:00,Service,Google Ads,32.7,0.14,3,New,Basic,,32.7,510,New,[],,,,,,
2023-05-26 17:00:00,Service,Instagram,90.86,26.8,1,New,Discounted,,90.86,511,New,[],,,,,,
2023-07-12 08:00:00,Service,Google Ads,79.85,13.21,2,Returning,Basic,,79.85,512,Returning,[],,,,,,
2023-06-29 15:00:00,Product,Facebook,129.14,23.55,2,Returning,Premium,,129.14,513,Returning,[],,,,,,
2023-02-18 20:00:00,Service,Google Ads,33.7,27.46,3,New,Basic,,33.7,514,New,[],,,,,,
2023-11-27 08:00:00,Service,In-Store,67.46,0.0,0,New,Premium,,67.46,515,New,[],,,,,,
2023-07-25 16:00:00,Product,Instagram,40.32,10.79,0,New,Basic,,40.32,516,New,[],,,,,,
2023-08-24 07:00:00,Product,Instagram,64.82,8.54,2,Returning,Premium,,64.82,517,Returning,[],,,,,,
2023-06-06 16:00:00,Product,Facebook,36.14,17.24,1,New,Premium,,36.14,518,New,[],,,,,,
2023-08-23 20:00:00,Product,Facebook,65.7,28.42,2,New,Basic,,65.7,519,New,[],,,,,,
2023-08-20 18:00:00,Service,In-Store,51.81,0.0,0,New,Basic,,51.81,520,New,[],,,,,,
2023-03-24 18:00:00,Product,Facebook,197.61,29.84,1,Returning,Premium,,197.61,521,Returning,[],,,,,,
2023-11-20 16:00:00,Service,Instagram,22.96,0.48,2,New,Basic,,22.96,522,New,[],,,,,,
2023-08-29 11:00:00,Service,Instagram,136.92,7.91,1,Returning,Premium,,136.92,523,Returning,[],,,,,,
2023-05-20 17:00:00,Product,Online,75.66,0.0,0,Returning,Basic,,75.66,524,Returning,[],,,,,,
2023-12-05 08:00:00,Product,Online,60.35,0.0,0,Returning,Basic,,60.35,525,Returning,[],,,,,,
2023-11-17 14:00:00,Product,Instagram,160.47,6.62,0,Returning,Discounted,,160.47,526,Returning,[],,,,,,
2023-11-07 10:00:00,Product,Google Ads,91.19,14.74,3,New,Basic,,91.19,527,New,[],,,,,,
2023-05-27 16:00:00,Product,Instagram,101.85,23.34,3,Returning,Basic,,101.85,528,Returning,[],,,,,,
2023-10-02 11:00:00,Product,In-Store,114.06,0.0,0,Returning,Premium,,114.06,529,Returning,[],,,,,,
2023-07-25 10:00:00,Service,Google Ads,130.43,14.96,0,New,Premium,,130.43,530,New,[],,,,,,
2023-07-07 12:00:00,Service,Facebook,189.48,9.85,2,New,Basic,,189.48,531,New,[],,,,,,
2023-11-28 10:00:00,Product,In-Store,117.18,0.0,0,New,Basic,,117.18,532,New,[],,,,,,
2023-09-14 15:00:00,Product,Google Ads,154.77,22.67,2,Returning,Discounted,,154.77,533,Returning,[],,,,,,
2023-04-20 13:00:00,Product,Google Ads,32.73,16.22,2,Returning,Premium,,32.73,534,Returning,[],,,,,,
2023-03-04 08:00:00,Product,Facebook,46.82,15.49,0,Returning,Discounted,,46.82,535,Returning,[],,,,,,
2023-08-23 17:00:00,Product,Instagram,41.14,27.14,2,New,Basic,,41.14,536,New,[],,,,,,
2023-05-21 12:00:00,Service,Online,16.27,0.0,0,New,Discounted,,16.27,537,New,[],,,,,,
2023-01-15 10:00:00,Service,Facebook,178.86,27.88,2,Returning,Basic,,178.86,538,Returning,[],,,,,,
2023-02-16 10:00:00,Product,Facebook,162.26,24.58,0,New,Basic,,162.26,539,New,[],,,,,,
2023-02-18 15:00:00,Product,Facebook,31.17,24.43,3,Returning,Premium,,31.17,540,Returning,[],,,,,,
2023-11-30 13:00:00,Service,Facebook,163.89,25.67,3,Returning,Discounted,,163.89,541,Returning,[],,,,,,
2023-01-11 12:00:00,Product,Google Ads,83.53,22.69,0,New,Premium,,83.53,542,New,[],,,,,,
2023-05-21 16:00:00,Product,Online,91.81,0.0,0,Returning,Premium,,91.81,543,Returning,[],,,,,,
2023-06-01 16:00:00,Product,Online,80.05,0.0,0,New,Discounted,,80.05,544,New,[],,,,,,
2023-03-25 07:00:00,Product,Instagram,86.17,5.69,2,Returning,Premium,,86.17,545,Returning,[],,,,,,
2023-07-10 16:00:00,Product,Online,24.5,0.0,0,New,Premium,,24.5,546,New,[],,,,,,
2023-11-17 19:00:00,Service,Facebook,107.81,25.04,1,New,Discounted,,107.81,547,New,[],,,,,,
2023-10-18 12:00:00,Product,Online,168.41,0.0,0,New,Premium,,168.41,548,New,[],,,,,,
2023-09-02 14:00:00,Service,Instagram,27.05,27.41,0,New,Basic,,27.05,549,New,[],,,,,,
2023-11-21 08:00:00,Service,Facebook,103.06,8.68,0,Returning,Premium,,103.06,550,Returning,[],,,,,,
2023-12-15 19:00:00,Service,Google Ads,167.71,20.41,0,New,Discounted,,167.71,551,New,[],,,,,,
2023-09-08 16:00:00,Service,Facebook,152.09,5.3,1,New,Premium,,152.09,552,New,[],,,,,,
2023-07-30 18:00:00,Service,Facebook,132.25,22.8,0,New,Basic,,132.25,553,New,[],,,,,,
2023-09-25 14:00:00,Product,Facebook,70.11,24.63,1,Returning,Basic,,70.11,554,Returning,[],,,,,,
2023-01-14 13:00:00,Product,Facebook,57.23,10.14,0,Returning,Discounted,,57.23,555,Returning,[],,,,,,
2023-04-06 21:00:00,Product,Online,89.01,0.0,0,New,Basic,,89.01,556,New,[],,,,,,
2023-04-22 16:00:00,Service,Online,53.38,0.0,0,Returning,Premium,,53.38,557,Returning,[],,,,,,
2023-01-09 07:00:00,Service,Google Ads,70.8,7.5,0,New,Premium,,70.8,558,New,[],,,,,,
2023-06-19 21:00:00,Product,Instagram,124.52,15.05,1,Returning,Premium,,124.52,559,Returning,[],,,,,,
2023-05-07 07:00:00,Service,Facebook,177.58,23.29,3,New,Premium,,177.58,560,New,[],,,,,,
2023-09-07 09:00:00,Service,Online,185.9,0.0,0,New,Discounted,,185.9,561,New,[],,,,,,
2023-08-01 21:00:00,Service,Facebook,60.54,11.46,0,New,Basic,,60.54,562,New,[],,,,,,
2023-04-27 20:00:00,Product,Facebook,182.54,4.65,0,New,Discounted,,182.54,563,New,[],,,,,,
2023-11-15 19:00:00,Product,Instagram,15.79,9.37,1,Returning,Premium,,15.79,564,Returning,[],,,,,,
2023-01-20 12:00:00,Product,Online,61.33,0.0,0,New,Basic,,61.33,565,New,[],,,,,,
2023-03-31 09:00:00,Service,In-Store,157.61,0.0,0,New,Premium,,157.61,566,New,[],,,,,,
2023-09-01 17:00:00,Product,Google Ads,82.18,5.66,0,Returning,Premium,,82.18,567,Returning,[],,,,,,
2023-11-06 15:00:00,Service,In-Store,113.22,0.0,0,New,Premium,,113.22,568,New,[],,,,,,
2023-06-26 13:00:00,Product,In-Store,151.19,0.0,0,Returning,Basic,,151.19,569,Returning,[],,,,,,
2023-11-21 15:00:00,Service,In-Store,147.84,0.0,0,New,Discounted,,147.84,570,New,[],,,,,,
2023-06-27 17:00:00,Service,Online,11.36,0.0,0,Returning,Discounted,,11.36,571,Returning,[],,,,,,
2023-05-02 09:00:00,Product,Google Ads,180.84,23.46,2,New,Basic,,180.84,572,New,[],,,,,,
2023-01-08 19:00:00,Service,Online,67.13,0.0,0,New,Basic,,67.13,573,New,[],,,,,,
2023-06-19 08:00:00,Product,In-Store,42.12,0.0,0,Returning,Basic,,42.12,574,Returning,[],,,,,,
2023-07-09 20:00:00,Service,Google Ads,59.57,4.76,0,Returning,Premium,,59.57,575,Returning,[],,,,,,
2023-10-07 13:00:00,Product,In-Store,86.21,0.0,0,Returning,Premium,,86.21,576,Returning,[],,,,,,
2023-10-26 10:00:00,Service,Online,105.16,0.0,0,Returning,Premium,,105.16,577,Returning,[],,,,,,
2023-01-20 16:00:00,Service,Online,116.84,0.0,0,Returning,Basic,,116.84,578,Returning,[],,,,,,
2023-09-15 10:00:00,Product,Google Ads,175.3,0.8,3,New,Basic,,175.3,579,New,[],,,,,,
2023-04-09 09:00:00,Product,Facebook,58.68,8.85,3,Returning,Discounted,,58.68,580,Returning,[],,,,,,
2023-06-26 13:00:00,Product,In-Store,100.94,0.0,0,Returning,Discounted,,100.94,581,Returning,[],,,,,,
2023-03-25 07:00:00,Service,In-Store,73.94,0.0,0,New,Premium,,73.94,582,New,[],,,,,,
2023-03-19 13:00:00,Product,Google Ads,93.87,14.46,3,New,Discounted,,93.87,583,New,[],,,,,,
2023-02-27 21:00:00,Product,Instagram,164.99,14.43,2,Returning,Premium,,164.99,584,Returning,[],,,,,,
2023-10-07 18:00:00,Product,Facebook,148.85,10.69,0,Returning,Discounted,,148.85,585,Returning,[],,,,,,
2023-12-13 15:00:00,Product,Online,58.7,0.0,0,New,Discounted,,58.7,586,New,[],,,,,,
2023-07-07 07:00:00,Product,Facebook,39.26,10.3,2,Returning,Premium,,39.26,587,Returning,[],,,,,,
2023-11-10 09:00:00,Service,Online,47.09,0.0,0,New,Premium,,47.09,588,New,[],,,,,,
2023-08-29 10:00:00,Product,Instagram,176.23,18.29,1,New,Premium,,176.23,589,New,[],,,,,,
2023-03-15 14:00:00,Service,Online,97.69,0.0,0,New,Basic,,97.69,590,New,[],,,,,,
2023-05-10 18:00:00,Product,Google Ads,182.69,4.62,2,Returning,Basic,,182.69,591,Returning,[],,,,,,
2023-04-22 19:00:00,Product,Instagram,146.59,12.08,1,New,Premium,,146.59,592,New,[],,,,,,
2023-10-12 13:00:00,Product,Facebook,170.65,2.33,2,Returning,Basic,,170.65,593,Returning,[],,,,,,
2023-06-27 10:00:00,Service,Instagram,86.67,21.82,0,New,Premium,,86.67,594,New,[],,,,,,
2023-07-17 10:00:00,Service,In-Store,126.61,0.0,0,New,Premium,,126.61,595,New,[],,,,,,
2023-10-22 07:00:00,Product,Online,121.09,0.0,0,New,Premium,,121.09,596,New,[],,,,,,
2023-12-25 12:00:00,Product,Facebook,182.02,11.44,2,New,Premium,,182.02,597,New,[],,,,,,
2023-03-11 09:00:00,Service,Google Ads,78.33,23.93,2,New,Premium,,78.33,598,New,[],,,,,,
2023-02-26 20:00:00,Product,Google Ads,51.25,10.01,2,New,Premium,,51.25,599,New,[],,,,,,
2023-06-04 21:00:00,Service,Google Ads,181.72,3.52,1,New,Basic,,181.72,600,New,[],,,,,,
2023-12-28 13:00:00,Product,Facebook,28.59,28.44,1,Returning,Premium,,28.59,601,Returning,[],,,,,,
2023-11-07 14:00:00,Service,Online,103.76,0.0,0,New,Discounted,,103.76,602,New,[],,,,,,
2023-07-05 14:00:00,Service,Online,75.27,0.0,0,New,Discounted,,75.27,603,New,[],,,,,,
2023-07-12 13:00:00,Service,Facebook,134.02,18.15,1,New,Basic,,134.02,604,New,[],,,,,,
2023-05-12 15:00:00,Service,Google Ads,73.47,27.98,0,Returning,Basic,,73.47,605,Returning,[],,,,,,
2023-07-19 14:00:00,Service,Online,12.87,0.0,0,New,Discounted,,12.87,606,New,[],,,,,,
2023-09-16 13:00:00,Product,In-Store,71.08,0.0,0,New,Basic,,71.08,607,New,[],,,,,,
2023-08-08 09:00:00,Service,Instagram,74.91,8.15,0,New,Basic,,74.91,608,New,[],,,,,,
2023-05-14 08:00:00,Service,Online,59.02,0.0,0,New,Premium,,59.02,609,New,[],,,,,,
2023-11-01 16:00:00,Product,Facebook,33.15,13.52,3,Returning,Basic,,33.15,610,Returning,[],,,,,,
2023-01-14 21:00:00,Service,Online,187.09,0.0,0,New,Premium,,187.09,611,New,[],,,,,,
2023-12-10 20:00:00,Product,In-Store,43.33,0.0,0,New,Basic,,43.33,612,New,[],,,,,,
2023-01-19 19:00:00,Service,Facebook,124.99,3.43,3,New,Discounted,,124.99,613,New,[],,,,,,
2023-02-20 10:00:00,Service,In-Store,129.37,0.0,0,Returning,Discounted,,129.37,614,Returning,[],,,,,,
2023-03-25 09:00:00,Service,Online,26.73,0.0,0,New,Discounted,,26.73,615,New,[],,,,,,
2023-09-04 14:00:00,Product,Google Ads,85.63,8.84,1,New,Basic,,85.63,616,New,[],,,,,,
2023-11-05 12:00:00,Service,Facebook,77.18,28.78,2,Returning,Basic,,77.18,617,Returning,[],,,,,,
2023-03-25 18:00:00,Service,Instagram,192.5,0.59,3,New,Discounted,,192.5,618,New,[],,,,,,
2023-07-18 18:00:00,Product,Online,109.05,0.0,0,Returning,Discounted,,109.05,619,Returning,[],,,,,,
2023-12-07 15:00:00,Product,Instagram,139.85,21.28,1,New,Discounted,,139.85,620,New,[],,,,,,
2023-09-11 11:00:00,Product,Google Ads,161.04,18.66,3,Returning,Discounted,,161.04,621,Returning,[],,,,,,
2023-11-26 17:00:00,Service,In-Store,141.12,0.0,0,Returning,Discounted,,141.12,622,Returning,[],,,,,,
2023-02-27 11:00:00,Service,Instagram,136.84,12.48,3,New,Premium,,136.84,623,New,[],,,,,,
2023-12-23 20:00:00,Service,Google Ads,99.03,5.26,0,Returning,Basic,,99.03,624,Returning,[],,,,,,
2023-10-19 19:00:00,Product,Google Ads,194.24,22.89,3,Returning,Premium,,194.24,625,Returning,[],,,,,,
2023-09-02 10:00:00,Service,Google Ads,28.15,12.56,0,New,Basic,,28.15,626,New,[],,,,,,
2023-01-01 15:00:00,Service,Google Ads,143.83,7.65,1,New,Premium,,143.83,627,New,[],,,,,,
2023-07-21 16:00:00,Service,Google Ads,147.89,28.78,2,New,Basic,,147.89,628,New,[],,,,,,
2023-01-04 20:00:00,Product,Online,73.15,0.0,0,Returning,Premium,,73.15,629,Returning,[],,,,,,
2023-07-04 21:00:00,Service,Facebook,16.34,16.46,3,Returning,Discounted,,16.34,630,Returning,[],,,,,,
2023-01-28 11:00:00,Service,Facebook,41.25,9.02,2,New,Premium,,41.25,631,New,[],,,,,,
2023-09-13 16:00:00,Service,Online,81.81,0.0,0,New,Premium,,81.81,632,New,[],,,,,,
2023-12-27 12:00:00,Product,Google Ads,158.63,27.99,1,Returning,Discounted,,158.63,633,Returning,[],,,,,,
2023-03-20 20:00:00,Product,Google Ads,21.67,7.48,1,Returning,Basic,,21.67,634,Returning,[],,,,,,
2023-01-11 19:00:00,Product,Facebook,93.43,3.67,0,Returning,Basic,,93.43,635,Returning,[],,,,,,
2023-07-23 14:00:00,Product,In-Store,182.96,0.0,0,Returning,Premium,,182.96,636,Returning,[],,,,,,
2023-11-13 18:00:00,Product,Instagram,19.16,2.03,3,Returning,Premium,,19.16,637,Returning,[],,,,,,
2023-07-19 14:00:00,Product,In-Store,156.15,0.0,0,Returning,Premium,,156.15,638,Returning,[],,,,,,
2023-12-25 20:00:00,Product,Instagram,188.05,9.21,2,New,Premium,,188.05,639,New,[],,,,,,
2023-07-19 13:00:00,Service,Google Ads,180.29,13.84,3,New,Discounted,,180.29,640,New,[],,,,,,
2023-02-22 09:00:00,Service,Online,114.21,0.0,0,New,Basic,,114.21,641,New,[],,,,,,
2023-10-16 21:00:00,Product,Online,137.3,0.0,0,New,Basic,,137.3,642,New,[],,,,,,
2023-02-07 08:00:00,Product,Instagram,97.27,7.49,2,Returning,Premium,,97.27,643,Returning,[],,,,,,
2023-11-13 21:00:00,Service,Facebook,158.52,6.23,3,Returning,Discounted,,158.52,644,Returning,[],,,,,,
2023-07-12 09:00:00,Service,Facebook,62.0,26.9,1,New,Discounted,,62.0,645,New,[],,,,,,
2023-02-28 15:00:00,Service,Instagram,64.71,6.7,0,Returning,Basic,,64.71,646,Returning,[],,,,,,
2023-12-31 13:00:00,Product,Online,175.46,0.0,0,New,Basic,,175.46,647,New,[],,,,,,
2023-05-17 13:00:00,Product,Instagram,80.84,20.01,1,New,Discounted,,80.84,648,New,[],,,,,,
2023-01-24 09:00:00,Product,Facebook,26.15,29.02,2,New,Basic,,26.15,649,New,[],,,,,,
2023-02-01 09:00:00,Service,Google Ads,30.48,24.6,3,Returning,Basic,,30.48,650,Returning,[],,,,,,
2023-08-10 19:00:00,Service,Facebook,30.98,19.13,3,Returning,Basic,,30.98,651,Returning,[],,,,,,
2023-04-11 19:00:00,Service,Instagram,16.76,1.89,3,New,Premium,,16.76,652,New,[],,,,,,
2023-07-26 21:00:00,Service,Instagram,95.92,0.62,2,New,Premium,,95.92,653,New,[],,,,,,
2023-11-19 07:00:00,Service,Google Ads,166.09,4.26,2,New,Basic,,166.09,654,New,[],,,,,,
2023-07-17 08:00:00,Service,Online,18.5,0.0,0,New,Discounted,,18.5,655,New,[],,,,,,
2023-02-11 16:00:00,Service,Facebook,82.06,24.24,3,Returning,Premium,,82.06,656,Returning,[],,,,,,
2023-03-09 08:00:00,Service,In-Store,18.58,0.0,0,Returning,Premium,,18.58,657,Returning,[],,,,,,
2023-11-16 19:00:00,Product,Online,102.88,0.0,0,Returning,Discounted,,102.88,658,Returning,[],,,,,,
2023-08-23 16:00:00,Product,Online,40.35,0.0,0,Returning,Basic,,40.35,659,Returning,[],,,,,,
2023-08-02 21:00:00,Service,Facebook,70.68,15.76,0,Returning,Discounted,,70.68,660,Returning,[],,,,,,
2023-09-08 11:00:00,Product,Google Ads,73.15,24.41,0,New,Premium,,73.15,661,New,[],,,,,,
2023-10-19 16:00:00,Service,Google Ads,194.3,5.5,0,Returning,Premium,,194.3,662,Returning,[],,,,,,
2023-05-02 21:00:00,Product,Instagram,112.52,15.48,3,New,Premium,,112.52,663,New,[],,,,,,
2023-03-15 12:00:00,Product,Instagram,115.38,29.08,0,Returning,Premium,,115.38,664,Returning,[],,,,,,
2023-01-23 16:00:00,Service,Instagram,91.19,21.66,1,Returning,Basic,,91.19,665,Returning,[],,,,,,
2023-09-02 12:00:00,Product,Online,51.16,0.0,0,New,Premium,,51.16,666,New,[],,,,,,
2023-12-12 12:00:00,Service,Facebook,39.63,0.14,0,Returning,Basic,,39.63,667,Returning,[],,,,,,
2023-02-07 17:00:00,Service,In-Store,35.73,0.0,0,Returning,Basic,,35.73,668,Returning,[],,,,,,
2023-04-12 08:00:00,Service,In-Store,43.51,0.0,0,Returning,Basic,,43.51,669,Returning,[],,,,,,
2023-10-31 14:00:00,Product,In-Store,16.25,0.0,0,New,Premium,,16.25,670,New,[],,,,,,
2023-07-29 21:00:00,Product,Google Ads,52.44,5.3,2,New,Basic,,52.44,671,New,[],,,,,,
2023-08-06 11:00:00,Product,In-Store,167.84,0.0,0,New,Discounted,,167.84,672,New,[],,,,,,
2023-03-19 14:00:00,Product,Instagram,58.12,25.77,0,Returning,Premium,,58.12,673,Returning,[],,,,,,
2023-12-01 15:00:00,Product,Instagram,83.24,20.05,0,New,Premium,,83.24,674,New,[],,,,,,
2023-06-22 07:00:00,Product,Online,123.41,0.0,0,Returning,Premium,,123.41,675,Returning,[],,,,,,
2023-05-01 09:00:00,Service,Instagram,21.66,1.1,0,Returning,Premium,,21.66,676,Returning,[],,,,,,
2023-10-10 14:00:00,Service,Google Ads,185.43,29.33,2,New,Basic,,185.43,677,New,[],,,,,,
2023-04-07 17:00:00,Product,Online,49.09,0.0,0,Returning,Basic,,49.09,678,Returning,[],,,,,,
2023-03-02 21:00:00,Product,Facebook,53.64,0.9,0,New,Premium,,53.64,679,New,[],,,,,,
2023-01-27 12:00:00,Service,Facebook,51.54,5.78,2,Returning,Discounted,,51.54,680,Returning,[],,,,,,
2023-01-15 11:00:00,Service,Online,104.37,0.0,0,New,Basic,,104.37,681,New,[],,,,,,
2023-10-13 10:00:00,Service,Online,150.32,0.0,0,Returning,Premium,,150.32,682,Returning,[],,,,,,
2023-04-26 12:00:00,Product,Online,191.17,0.0,0,Returning,Discounted,,191.17,683,Returning,[],,,,,,
2023-05-31 15:00:00,Service,Google Ads,16.22,12.91,0,New,Discounted,,16.22,684,New,[],,,,,,
2023-03-31 08:00:00,Service,Google Ads,22.91,15.46,0,Returning,Premium,,22.91,685,Returning,[],,,,,,
2023-12-17 16:00:00,Service,In-Store,130.86,0.0,0,Returning,Basic,,130.86,686,Returning,[],,,,,,
2023-08-20 21:00:00,Product,Online,166.78,0.0,0,Returning,Premium,,166.78,687,Returning,[],,,,,,
2024-01-01 11:00:00,Product,Online,192.38,0.0,0,Returning,Basic,,192.38,688,Returning,[],,,,,,
2023-07-09 09:00:00,Product,Google Ads,38.74,21.84,3,Returning,Basic,,38.74,689,Returning,[],,,,,,
2023-04-02 15:00:00,Service,Facebook,187.63,4.96,0,Returning,Premium,,187.63,690,Returning,[],,,,,,
2023-09-17 11:00:00,Product,Instagram,182.55,2.96,1,Returning,Discounted,,182.55,691,Returning,[],,,,,,
2023-01-25 11:00:00,Service,Facebook,25.89,9.48,1,New,Premium,,25.89,692,New,[],,,,,,
2023-11-23 20:00:00,Service,Online,66.88,0.0,0,New,Basic,,66.88,693,New,[],,,,,,
2023-11-13 19:00:00,Service,Online,53.81,0.0,0,Returning,Discounted,,53.81,694,Returning,[],,,,,,
2023-07-26 19:00:00,Product,Instagram,52.39,6.8,2,Returning,Discounted,,52.39,695,Returning,[],,,,,,
2023-02-24 09:00:00,Product,Instagram,48.09,9.81,1,Returning,Discounted,,48.09,696,Returning,[],,,,,,
2023-03-15 20:00:00,Product,In-Store,153.31,0.0,0,New,Premium,,153.31,697,New,[],,,,,,
2023-08-20 20:00:00,Service,Instagram,175.13,21.75,0,Returning,Basic,,175.13,698,Returning,[],,,,,,
2023-05-01 07:00:00,Service,Facebook,39.98,19.27,2,Returning,Discounted,,39.98,699,Returning,[],,,,,,
2023-05-21 14:00:00,Product,Facebook,89.27,19.94,3,New,Discounted,,89.27,700,New,[],,,,,,
2023-04-20 20:00:00,Service,Facebook,185.58,0.83,3,New,Basic,,185.58,701,New,[],,,,,,
2023-11-16 21:00:00,Service,Instagram,110.59,18.09,1,New,Discounted,,110.59,702,New,[],,,,,,
2023-03-31 19:00:00,Product,Google Ads,193.94,24.5,0,New,Discounted,,193.94,703,New,[],,,,,,
2023-02-22 09:00:00,Service,Google Ads,113.2,27.42,2,Returning,Premium,,113.2,704,Returning,[],,,,,,
2023-07-11 15:00:00,Service,Facebook,110.44,7.89,3,New,Basic,,110.44,705,New,[],,,,,,
2023-07-08 10:00:00,Service,Instagram,188.52,1.45,1,New,Basic,,188.52,706,New,[],,,,,,
2023-05-28 11:00:00,Service,Instagram,37.79,24.25,3,Returning,Basic,,37.79,707,Returning,[],,,,,,
2023-10-08 19:00:00,Product,Online,79.92,0.0,0,New,Basic,,79.92,708,New,[],,,,,,
2023-11-24 09:00:00,Product,Instagram,117.14,19.36,2,New,Discounted,,117.14,709,New,[],,,,,,
2023-01-24 19:00:00,Product,Instagram,152.21,26.2,3,New,Discounted,,152.21,710,New,[],,,,,,
2023-07-25 19:00:00,Service,Facebook,191.93,17.99,0,New,Premium,,191.93,711,New,[],,,,,,
2023-07-17 10:00:00,Product,Online,37.5,0.0,0,New,Discounted,,37.5,712,New,[],,,,,,
2023-11-26 08:00:00,Product,Instagram,68.48,19.08,0,Returning,Basic,,68.48,713,Returning,[],,,,,,
2023-07-14 17:00:00,Service,Instagram,112.99,0.37,0,New,Basic,,112.99,714,New,[],,,,,,
2023-03-14 19:00:00,Service,Online,99.56,0.0,0,New,Basic,,99.56,715,New,[],,,,,,
2023-09-16 14:00:00,Product,Facebook,19.72,14.74,1,New,Discounted,,19.72,716,New,[],,,,,,
2023-04-07 18:00:00,Service,Instagram,137.17,5.41,3,New,Discounted,,137.17,717,New,[],,,,,,
2023-04-28 20:00:00,Product,Online,94.86,0.0,0,Returning,Discounted,,94.86,718,Returning,[],,,,,,
2023-08-20 11:00:00,Service,Online,71.35,0.0,0,Returning,Basic,,71.35,719,Returning,[],,,,,,
2023-07-23 10:00:00,Service,Instagram,107.3,24.23,1,New,Premium,,107.3,720,New,[],,,,,,
2023-08-12 09:00:00,Service,Google Ads,100.96,21.77,0,Returning,Discounted,,100.96,721,Returning,[],,,,,,
2023-03-14 10:00:00,Product,Instagram,55.14,27.53,1,Returning,Premium,,55.14,722,Returning,[],,,,,,
2023-11-15 13:00:00,Service,Instagram,81.26,20.59,1,New,Basic,,81.26,723,New,[],,,,,,
2023-04-30 21:00:00,Product,Facebook,19.79,7.81,0,New,Premium,,19.79,724,New,[],,,,,,
2023-08-21 18:00:00,Service,Google Ads,178.33,27.1,0,New,Basic,,178.33,725,New,[],,,,,,
2023-11-25 19:00:00,Product,Google Ads,92.17,9.25,1,Returning,Premium,,92.17,726,Returning,[],,,,,,
2023-04-15 17:00:00,Service,Instagram,142.99,16.52,1,New,Basic,,142.99,727,New,[],,,,,,
2023-03-24 11:00:00,Service,In-Store,163.86,0.0,0,Returning,Basic,,163.86,728,Returning,[],,,,,,
2023-03-17 18:00:00,Product,In-Store,40.15,0.0,0,New,Premium,,40.15,729,New,[],,,,,,
2023-04-05 12:00:00,Service,Instagram,149.55,3.01,2,New,Premium,,149.55,730,New,[],,,,,,
2023-01-21 17:00:00,Service,Google Ads,48.88,0.19,2,New,Discounted,,48.88,731,New,[],,,,,,
2023-02-08 08:00:00,Service,Facebook,106.94,20.86,2,New,Basic,,106.94,732,New,[],,,,,,
